symbol,neutrons,protons,instability,abundance
As,37,33,0.042595783903756214,0.0
As,38,33,8.054770933215862e-103,0.0
As,39,33,2.2389092666752635e-41,0.0
As,40,33,0.0,0.0
As,41,33,0.0,0.0
As,42,33,0.0,100.0
As,43,33,9.436393906535182e-42,0.0
As,44,33,2.2562196074741982e-61,0.0
As,45,33,0.004330812977380874,0.0
As,46,33,0.5823987082962748,0.0
As,47,33,0.9849149369160675,0.0
As,48,33,0.9672483415560369,0.0
As,49,33,0.981081249212315,0.0
As,50,33,0.9866893803224824,0.0
As,51,33,0.9958088076649545,0.0
As,52,33,0.9979810408454189,0.0
As,53,33,0.9990554463718818,0.0
As,54,33,0.9995161171091056,0.0
As,55,33,0.9998000199986667,0.0
Se,31,34,0.9999670005444941,0.0
Se,32,34,0.9999580008819876,0.0
Se,33,34,0.9998640092475808,0.0
Se,34,34,0.9651227342300005,0.0
Se,35,34,0.9729719748862449,0.0
Se,36,34,0.08492387601958441,0.0
Se,37,34,0.7524655982616166,0.0
Se,38,34,6.40378607e-316,0.0
Se,39,34,6.626131275949298e-12,0.0
Se,40,34,0.0,0.86
Se,41,34,0.0,0.0
Se,42,34,0.0,9.23
Se,43,34,0.0,7.6
Se,44,34,0.0,23.69
Se,45,34,0.0,0.0
Se,46,34,0.0,49.8
Se,47,34,0.3305491224578677,0.0
Se,48,34,0.0,8.82
Se,49,34,0.262369883958126,0.0
Se,50,34,0.8223411053418056,0.0
Se,51,34,0.967635318282845,0.0
Se,52,34,0.9858017593695354,0.0
Se,53,34,0.9945150973089191,0.0
Se,54,34,0.9984711698532988,0.0
Se,55,34,0.9995700924367502,0.0
Se,56,34,0.9998050190112643,0.0
Se,57,34,0.9997300364467198,0.0
Br,35,35,0.9999209031283225,0.0
Br,36,35,0.978827355310705,0.0
Br,37,35,0.9244096143479162,0.0
Br,38,35,0.8154623711872927,0.0
Br,39,35,0.21783878676890578,0.0
Br,40,35,0.0030215056869598305,0.0
Br,41,35,4.698354860898014e-26,0.0
Br,42,35,6.610493888569815e-90,0.0
Br,43,35,0.6790910949266368,0.0
Br,44,35,0.0,50.65
Br,45,35,0.3461787565180944,0.0
Br,46,35,0.0,49.35
Br,47,35,6.886515386464336e-56,0.0
Br,48,35,0.00019424311759511038,0.0
Br,49,35,0.14873337581928597,0.0
Br,50,35,0.8402968976584314,0.0
Br,51,35,0.9463905041709565,0.0
Br,52,35,0.9458417568306493,0.0
Br,53,35,0.9837927736425792,0.0
Br,54,35,0.9956524779543545,0.0
Br,55,35,0.9980918228892425,0.0
Br,56,35,0.9994571473978198,0.0
Br,57,35,0.9996860492928406,0.0
Br,58,35,0.9998980052018231,0.0
Br,59,35,0.9999300024499428,0.0
Kr,33,36,0.9999720003919963,0.0
Kr,34,36,0.9999600007999894,0.0
Kr,35,36,0.9999000049998333,0.0
Kr,36,36,0.9830453751820007,0.0
Kr,37,36,0.9730692769487556,0.0
Kr,38,36,0.5015760690660555,0.0
Kr,39,36,0.7588129307612413,0.0
Kr,40,36,7.25754945959883e-24,0.0
Kr,41,36,0.01391204871893762,0.0
Kr,42,36,0.0,0.355
Kr,43,36,1.6457235156630354e-55,0.0
Kr,44,36,0.0,2.286
Kr,45,36,0.0,0.0
Kr,46,36,0.0,11.593
Kr,47,36,0.0,11.5
Kr,48,36,0.0,56.987
Kr,49,36,0.0,0.0
Kr,50,36,0.0,17.279
Kr,51,36,0.010275426612469454,0.0
Kr,52,36,3.8302323416555486e-05,0.0
Kr,53,36,0.8277865066947336,0.0
Kr,54,36,0.9681967095551803,0.0
Kr,55,36,0.9914666177705729,0.0
Kr,56,36,0.9981616917622268,0.0
Kr,57,36,0.9987148265436503,0.0
Kr,58,36,0.9997880224704121,0.0
Kr,59,36,0.999886006497753,0.0
Kr,60,36,0.9999200031999147,0.0
Kr,61,36,0.9999370019844583,0.0
Kr,62,36,0.9999570009244867,0.0
Kr,63,36,0.9999870000844996,0.0
Kr,64,36,0.9999930000245,0.0
Rb,37,37,0.9999352260979197,0.0
Rb,38,37,0.981179362242806,0.0
Rb,39,37,0.964158093896324,0.0
Rb,40,37,0.7970801823860759,0.0
Rb,41,37,0.34659442037435023,0.0
Rb,42,37,0.25309256186249957,0.0
Rb,43,37,0.9671516215579617,0.0
Rb,44,37,7.109847137618853e-08,0.0
Rb,45,37,0.9273260956796445,0.0
Rb,46,37,0.0,0.0
Rb,47,37,0.0,0.0
Rb,48,37,0.0,72.17
Rb,49,37,0.0,0.0
Rb,50,37,0.0,27.83
Rb,51,37,0.3442524584265618,0.0
Rb,52,37,0.3988379838774887,0.0
Rb,53,37,0.8538497819684817,0.0
Rb,54,37,0.943461236319052,0.0
Rb,55,37,0.9955300202308706,0.0
Rb,56,37,0.9941770196522924,0.0
Rb,57,37,0.9973016471164243,0.0
Rb,58,37,0.9996223713196656,0.0
Rb,59,37,0.9997970206031058,0.0
Rb,60,37,0.9998309142965991,0.0
Rb,61,37,0.9998850066122466,0.0
Rb,62,37,0.9999460014579737,0.0
Rb,63,37,0.9999480013519766,0.0
Rb,64,37,0.9999680005119945,0.0
Rb,65,37,0.9999630006844915,0.0
Rb,66,37,0.999977000264498,0.0
Sr,35,38,0.9999750003124974,0.0
Sr,36,38,0.9999730003644968,0.0
Sr,37,38,0.9999120038718864,0.0
Sr,38,38,0.9921410443497058,0.0
Sr,39,38,0.9910403787728836,0.0
Sr,40,38,0.8521437889662113,0.0
Sr,41,38,0.8737159116880344,0.0
Sr,42,38,0.0016985165950437044,0.0
Sr,43,38,0.262369883958126,0.0
Sr,44,38,0.0,0.0
Sr,45,38,2.1293989199642482e-51,0.0
Sr,46,38,0.0,0.56
Sr,47,38,0.0,0.0
Sr,48,38,0.0,9.86
Sr,49,38,0.0,7.0
Sr,50,38,0.0,82.58
Sr,51,38,0.0,0.0
Sr,52,38,0.0,0.0
Sr,53,38,8.177295626175229e-16,0.0
Sr,54,38,8.275716180166253e-05,0.0
Sr,55,38,0.6403118216205885,0.0
Sr,56,38,0.9274652050269366,0.0
Sr,57,38,0.9763833432104764,0.0
Sr,58,38,0.9989305722458808,0.0
Sr,59,38,0.9995710920073425,0.0
Sr,60,38,0.9993472131581,0.0
Sr,61,38,0.999731036177256,0.0
Sr,62,38,0.9998000199986667,0.0
Sr,63,38,0.9998820069617261,0.0
Sr,64,38,0.9999310023804453,0.0
Sr,65,38,0.9999470014044752,0.0
Sr,66,38,0.9999470014044752,0.0
Sr,67,38,0.9999610007604901,0.0
Sr,68,38,0.9999800001999987,0.0
Y,38,39,0.9999430016244691,0.0
Y,39,39,0.9999470014044752,0.0
Y,40,39,0.9853089816945356,0.0
Y,41,39,0.9703484938472192,0.0
Y,42,39,0.9320209369595469,0.0
Y,43,39,0.9917343498995819,0.0
Y,44,39,0.6539005521631407,0.0
Y,45,39,0.09348072627805847,0.0
Y,46,39,6.455454710550197e-05,0.0
Y,47,39,9.007361900023156e-24,0.0
Y,48,39,1.721397781155465e-125,0.0
Y,49,39,0.0,0.0
Y,50,39,0.0,100.0
Y,51,39,7.250673726909189e-101,0.0
Y,52,39,0.0,0.0
Y,53,39,2.919786677510111e-06,0.0
Y,54,39,1.2133213152342018e-16,0.0
Y,55,39,0.32562788715856034,0.0
Y,56,39,0.539021403076357,0.0
Y,57,39,0.9946742324549607,0.0
Y,58,39,0.996257022469171,0.0
Y,59,39,0.999452150124576,0.0
Y,60,39,0.9985171005835107,0.0
Y,61,39,0.9992682678466415,0.0
Y,62,39,0.9995501012348142,0.0
Y,63,39,0.9996400647922247,0.0
Y,64,39,0.9997700264479723,0.0
Y,65,39,0.9998030194032258,0.0
Y,66,39,0.9998930057242958,0.0
Y,67,39,0.9999210031204179,0.0
Y,68,39,0.9999665005611187,0.0
Y,69,39,0.9999700004499955,0.0
Y,70,39,0.9999750003124974,0.0
Zr,39,40,0.9999440015679707,0.0
Zr,40,40,0.9954105637959723,0.0
Zr,41,40,0.9945150973089191,0.0
Zr,42,40,0.9685065820791976,0.0
Zr,43,40,0.9588697805724845,0.0
Zr,44,40,0.21267289455348304,0.0
Zr,45,40,0.6240030642298543,0.0
Zr,46,40,1.5955402886531186e-26,0.0
Zr,47,40,0.002362582449372614,0.0
Zr,48,40,0.0,0.0
Zr,49,40,2.5650204165703605e-123,0.0
Zr,50,40,0.0,51.45
Zr,51,40,0.0,11.22
Zr,52,40,0.0,17.15
Zr,53,40,0.0,0.0
Zr,54,40,0.0,17.38
Zr,55,40,0.0,0.0
Zr,56,40,0.0,2.8
Zr,57,40,6.510377946538727e-27,0.0
Zr,58,40,0.9697664593787125,0.0
Zr,59,40,0.99790220345731,0.0
Zr,60,40,0.9929251454538985,0.0
Zr,61,40,0.9977026429733321,0.0
Zr,62,40,0.9971042009381119,0.0
Zr,63,40,0.9987008446339523,0.0
Zr,64,40,0.9988007197120864,0.0
Zr,65,40,0.9993402177520919,0.0
Zr,66,40,0.999820016199028,0.0
Zr,67,40,0.9998540106574814,0.0
Zr,68,40,0.9999226029953027,0.0
Zr,69,40,0.9999440015679707,0.0
Zr,70,40,0.9999625007031162,0.0
Zr,71,40,0.9999760002879977,0.0
Zr,72,40,0.9999700004499955,0.0
Nb,41,41,0.9999500012499791,0.0
Nb,42,41,0.9961075951231319,0.0
Nb,43,41,0.9902478635182347,0.0
Nb,44,41,0.9797086964745179,0.0
Nb,45,41,0.9157608767233256,0.0
Nb,46,41,0.8009153643346592,0.0
Nb,47,41,0.418951549247639,0.0
Nb,48,41,0.000670156024702232,0.0
Nb,49,41,1.4910150637690417e-23,0.0
Nb,50,41,0.0,0.0
Nb,51,41,0.0,0.0
Nb,52,41,0.0,100.0
Nb,53,41,0.0,0.0
Nb,54,41,0.0,0.0
Nb,55,41,3.1131916089304744e-37,0.0
Nb,56,41,0.013220323161014392,0.0
Nb,57,41,0.9971440859038435,0.0
Nb,58,41,0.9851119396030626,0.0
Nb,59,41,0.9986009795428267,0.0
Nb,60,41,0.9929251454538985,0.0
Nb,61,41,0.9957092317630661,0.0
Nb,62,41,0.9985011244377109,0.0
Nb,63,41,0.9951119854158298,0.0
Nb,64,41,0.9970942299459576,0.0
Nb,65,41,0.998980520023177,0.0
Nb,66,41,0.9997000449955004,0.0
Nb,67,41,0.9998020196007064,0.0
Nb,68,41,0.99989200583179,0.0
Nb,69,41,0.9999180033619081,0.0
Nb,70,41,0.9999460014579737,0.0
Nb,71,41,0.9999670005444941,0.0
Nb,72,41,0.9999680005119945,0.0
Nb,73,41,0.9999830001444991,0.0
Nb,74,41,0.999977000264498,0.0
Mo,41,42,0.999994000018,0.0
Mo,42,42,0.9977026429733321,0.0
Mo,43,42,0.9968051145430329,0.0
Mo,44,42,0.981081249212315,0.0
Mo,45,42,0.985998939438759,0.0
Mo,46,42,0.6187833918061408,0.0
Mo,47,42,0.8810860365342851,0.0
Mo,48,42,2.028437590672697e-09,0.0
Mo,49,42,0.39479051363169804,0.0
Mo,50,42,0.0,14.649
Mo,51,42,0.0,0.0
Mo,52,42,0.0,9.187
Mo,53,42,0.0,15.873
Mo,54,42,0.0,16.673
Mo,55,42,0.0,9.582
Mo,56,42,0.0,24.292
Mo,57,42,8.520283980929304e-104,0.0
Mo,58,42,0.0,9.744
Mo,59,42,0.41619557374594396,0.0
Mo,60,42,0.5076312402601327,0.0
Mo,61,42,0.9347277206160275,0.0
Mo,62,42,0.9417645335842487,0.0
Mo,63,42,0.9643509447995507,0.0
Mo,64,42,0.9913079958018255,0.0
Mo,65,42,0.9965061178604149,0.0
Mo,66,42,0.9989105938342207,0.0
Mo,67,42,0.9993901860121756,0.0
Mo,68,42,0.9997040438036779,0.0
Mo,69,42,0.9998140172969275,0.0
Mo,70,42,0.999880007199712,0.0
Mo,71,42,0.9999200031999147,0.0
Mo,72,42,0.9999420016819675,0.0
Mo,73,42,0.9999545010351093,0.0
Mo,74,42,0.9999680005119945,0.0
Mo,75,42,0.9999780002419982,0.0
Mo,76,42,0.9999810001804988,0.0
Tc,43,43,0.9999450015124722,0.0
Tc,44,43,0.997802418226309,0.0
Tc,45,43,0.993620436379149,0.0
Tc,46,43,0.9872815715902905,0.0
Tc,47,43,0.9519907125149182,0.0
Tc,48,43,0.8282833276301265,0.0
Tc,49,43,0.774916497961081,0.0
Tc,50,43,5.017468205617528e-05,0.0
Tc,51,43,2.3179443664303073e-08,0.0
Tc,52,43,5.380186160021138e-32,0.0
Tc,53,43,2.5198515020808384e-161,0.0
Tc,54,43,0.0,0.0
Tc,55,43,0.0,0.0
Tc,56,43,0.0,0.0
Tc,57,43,0.9844718249021358,0.0
Tc,58,43,0.4260493901985531,0.0
Tc,59,43,0.9947339146993573,0.0
Tc,60,43,0.9472426390278769,0.0
Tc,61,43,0.3335374920516932,0.0
Tc,62,43,0.632294507813932,0.0
Tc,63,43,0.9650262267820303,0.0
Tc,64,43,0.9790231403596195,0.0
Tc,65,43,0.9948433414483352,0.0
Tc,66,43,0.9990904139244334,0.0
Tc,67,43,0.9991004048785274,0.0
Tc,68,43,0.9997100420459355,0.0
Tc,69,43,0.9997290367171832,0.0
Tc,70,43,0.9998480115514147,0.0
Tc,71,43,0.9999000049998333,0.0
Tc,72,43,0.9999220030419209,0.0
Tc,73,43,0.9999430016244691,0.0
Tc,74,43,0.9999555009901103,0.0
Tc,75,43,0.9999700004499955,0.0
Tc,76,43,0.9999780002419982,0.0
Tc,77,43,0.9999790002204985,0.0
Tc,78,43,0.9999780002419982,0.0
Ru,44,44,0.9988007197120864,0.0
Ru,45,44,0.9986808708167985,0.0
Ru,46,44,0.9883681788434628,0.0
Ru,47,44,0.9920319148370607,0.0
Ru,48,44,0.8033217181536265,0.0
Ru,49,44,0.9420471053279662,0.0
Ru,50,44,0.04469024651236344,0.0
Ru,51,44,0.002699199584789032,0.0
Ru,52,44,0.0,5.54
Ru,53,44,6.453385974566197e-107,0.0
Ru,54,44,0.0,1.87
Ru,55,44,0.0,12.76
Ru,56,44,0.0,12.6
Ru,57,44,0.0,17.06
Ru,58,44,0.0,31.55
Ru,59,44,0.0,0.0
Ru,60,44,0.0,18.62
Ru,61,44,1.1476262181777219e-07,0.0
Ru,62,44,0.0,0.0
Ru,63,44,0.7985162187593771,0.0
Ru,64,44,0.7610927876289343,0.0
Ru,65,44,0.9661849533510629,0.0
Ru,66,44,0.9880321907838628,0.0
Ru,67,44,0.9978822456128199,0.0
Ru,68,44,0.9982515303571615,0.0
Ru,69,44,0.9992003199146837,0.0
Ru,70,44,0.9994601457737595,0.0
Ru,71,44,0.9996820505566408,0.0
Ru,72,44,0.9997960208065851,0.0
Ru,73,44,0.9998490113999262,0.0
Ru,74,44,0.9999010049003383,0.0
Ru,75,44,0.9999305024150691,0.0
Ru,76,44,0.9999550010124848,0.0
Ru,77,44,0.9999710004204959,0.0
Ru,78,44,0.9999750003124974,0.0
Ru,79,44,0.9999810001804988,0.0
Ru,80,44,0.9999850001124995,0.0
Rh,45,45,0.9999710004204959,0.0
Rh,46,45,0.9985310799207741,0.0
Rh,47,45,0.9953508409538476,0.0
Rh,48,45,0.987874118279475,0.0
Rh,49,45,0.9318345514113311,0.0
Rh,50,45,0.739929771992727,0.0
Rh,51,45,0.5521144043069306,0.0
Rh,52,45,0.1585001086779083,0.0
Rh,53,45,0.5926211229176163,0.0
Rh,54,45,0.0,0.0
Rh,55,45,8.893387906766636e-33,0.0
Rh,56,45,0.0,0.0
Rh,57,45,0.0,0.0
Rh,58,45,0.0,100.0
Rh,59,45,0.9585821627831383,0.0
Rh,60,45,5.568719903379727e-56,0.0
Rh,61,45,0.9703776047386958,0.0
Rh,62,45,0.2719872741483365,0.0
Rh,63,45,0.9833403330360212,0.0
Rh,64,45,0.9223781486280005,0.0
Rh,65,45,0.9966556049893484,0.0
Rh,66,45,0.9890602787753687,0.0
Rh,67,45,0.9964064722309933,0.0
Rh,68,45,0.9972039163438929,0.0
Rh,69,45,0.9981517101952171,0.0
Rh,70,45,0.9990104898883235,0.0
Rh,71,45,0.9993202311476036,0.0
Rh,72,45,0.9995600967858043,0.0
Rh,73,45,0.9997340353748634,0.0
Rh,74,45,0.9998290146196667,0.0
Rh,75,45,0.9998680087116166,0.0
Rh,76,45,0.9998490113999262,0.0
Rh,78,45,0.9999578008904074,0.0
Rh,79,45,0.9999700004499955,0.0
Rh,80,45,0.9999735003511219,0.0
Rh,81,45,0.9999810001804988,0.0
Rh,82,45,0.9999800001999987,0.0
Pd,46,46,0.999000499833375,0.0
Pd,47,46,0.999000499833375,0.0
Pd,48,46,0.9910403787728836,0.0
Pd,49,46,0.9950124791926823,0.0
Pd,50,46,0.8851483685026271,0.0
Pd,51,46,0.8302735949819326,0.0
Pd,52,46,0.34576359115930777,0.0
Pd,53,46,0.2769273725870171,0.0
Pd,54,46,6.185190094812883e-137,0.0
Pd,55,46,5.721272821716565e-14,0.0
Pd,56,46,0.0,1.02
Pd,57,46,0.0,0.0
Pd,58,46,0.0,11.14
Pd,59,46,0.0,22.33
Pd,60,46,0.0,27.33
Pd,61,46,0.0,0.0
Pd,62,46,0.0,26.46
Pd,63,46,5.656877411354964e-22,0.0
Pd,64,46,0.0,11.72
Pd,65,46,0.2456125462338122,0.0
Pd,66,46,1.2729131197324038e-33,0.0
Pd,67,46,0.9111935002961405,0.0
Pd,68,46,0.8648493059514117,0.0
Pd,69,46,0.9753099120283326,0.0
Pd,70,46,0.9882693469672547,0.0
Pd,71,46,0.9957092317630661,0.0
Pd,72,46,0.9981018038573761,0.0
Pd,73,46,0.9990804230702485,0.0
Pd,74,46,0.9995081210121531,0.0
Pd,75,46,0.9997150406086421,0.0
Pd,76,46,0.9998250153116068,0.0
Pd,77,46,0.9998910059402841,0.0
Pd,78,46,0.9999620007219908,0.0
Pd,79,46,0.9999430016244691,0.0
Pd,80,46,0.999951501176106,0.0
Pd,81,46,0.9999620007219908,0.0
Pd,82,46,0.9999650006124928,0.0
Pd,83,46,0.9999690004804951,0.0
Ag,47,47,0.9999740003379971,0.0
Ag,48,47,0.9982515303571615,0.0
Ag,49,47,0.99560966581827,0.0
Ag,50,47,0.9748223789657411,0.0
Ag,51,47,0.9536104731326264,0.0
Ag,52,47,0.8833798408827509,0.0
Ag,53,47,0.8863884440688815,0.0
Ag,54,47,0.5137595112299983,0.0
Ag,55,47,0.4611647152086584,0.0
Ag,56,47,0.019409357186406115,0.0
Ag,57,47,0.015732919159709032,0.0
Ag,58,47,0.0,0.0
Ag,59,47,0.2374970682011131,0.0
Ag,60,47,0.0,51.839
Ag,61,47,0.8668234119946876,0.0
Ag,62,47,0.0,48.161
Ag,63,47,0.975739142813473,0.0
Ag,64,47,2.840062441379722e-280,0.0
Ag,65,47,1.2775260892110748e-05,0.0
Ag,66,47,4.0199354164670235e-09,0.0
Ag,67,47,0.9954105637959723,0.0
Ag,68,47,0.30119421191220214,0.0
Ag,69,47,0.794533602503334,0.0
Ag,70,47,0.929786768785054,0.0
Ag,71,47,0.9962470599487591,0.0
Ag,72,47,0.99790220345731,0.0
Ag,73,47,0.9987707561399508,0.0
Ag,74,47,0.9992203041209234,0.0
Ag,75,47,0.9994711398958306,0.0
Ag,76,47,0.9997010446960451,0.0
Ag,77,47,0.9998090182393388,0.0
Ag,78,47,0.99984101263983,0.0
Ag,79,47,0.9999480013519766,0.0
Ag,80,47,0.9998910059402841,0.0
Ag,81,47,0.9999420016819675,0.0
Ag,82,47,0.9999540010579838,0.0
Ag,83,47,0.9999580008819876,0.0
Ag,84,47,0.9999650006124928,0.0
Ag,85,47,0.9999720003919963,0.0
Cd,47,48,0.9999680005119945,0.0
Cd,48,48,0.9989705302679257,0.0
Cd,49,48,0.9972039163438929,0.0
Cd,50,48,0.9907431112516095,0.0
Cd,51,48,0.9841273200552851,0.0
Cd,52,48,0.9520859163462819,0.0
Cd,53,48,0.9216405411914118,0.0
Cd,54,48,0.7189237334319262,0.0
Cd,55,48,0.6453257828572946,0.0
Cd,56,48,0.0313669653119696,0.0
Cd,57,48,0.0357931050676553,0.0
Cd,58,48,0.0,1.245
Cd,59,48,6.878743627134586e-11,0.0
Cd,60,48,0.0,0.888
Cd,61,48,0.0,0.0
Cd,62,48,0.0,12.47
Cd,63,48,0.0,12.795
Cd,64,48,0.0,24.109
Cd,65,48,0.0,12.227
Cd,66,48,0.0,28.754
Cd,67,48,2.6146959297452746e-84,0.0
Cd,68,48,0.0,7.512
Cd,69,48,0.0001279334949207558,0.0
Cd,70,48,0.04889891846627454,0.0
Cd,71,48,0.8509516223729944,0.0
Cd,72,48,0.9504687452733739,0.0
Cd,73,48,0.9865907163177327,0.0
Cd,74,48,0.9947737048517431,0.0
Cd,75,48,0.99790220345731,0.0
Cd,76,48,0.9987507809245809,0.0
Cd,77,48,0.9993202311476036,0.0
Cd,78,48,0.9994861320753701,0.0
Cd,79,48,0.9996300684415587,0.0
Cd,80,48,0.9997200391963416,0.0
Cd,81,48,0.9998460118573913,0.0
Cd,82,48,0.9998380131212914,0.0
Cd,83,48,0.9999320023119476,0.0
Cd,84,48,0.9999160035279012,0.0
Cd,85,48,0.9999430016244691,0.0
Cd,86,48,0.9999350021124542,0.0
In,48,49,0.9999640006479922,0.0
In,49,49,0.9999700004499955,0.0
In,50,49,0.996904800038679,0.0
In,51,49,0.9943659312320582,0.0
In,52,49,0.9850134333344979,0.0
In,53,49,0.9769693490005595,0.0
In,54,49,0.9370674633774034,0.0
In,55,49,0.8976275964304349,0.0
In,56,49,0.7377133090335346,0.0
In,57,49,0.6893542425242224,0.0
In,58,49,0.14313028207887982,0.0
In,59,49,0.030807411032751076,0.0
In,60,49,3.1446281597180854e-07,0.0
In,61,49,2.0313096726161672e-08,0.0
In,62,49,5.742759577132704e-106,0.0
In,63,49,0.40950752491378833,0.0
In,64,49,0.0,4.281
In,65,49,0.9306239535535964,0.0
In,66,49,0.0,95.719
In,67,49,0.985998939438759,0.0
In,68,49,0.07487014994525974,0.0
In,69,49,0.9950124791926823,0.0
In,70,49,0.865887748059205,0.0
In,71,49,0.996924738334062,0.0
In,72,49,0.9771647624110493,0.0
In,73,49,0.9985011244377109,0.0
In,74,49,0.9938688725414702,0.0
In,75,49,0.9968848621420578,0.0
In,76,49,0.9976427826105826,0.0
In,77,49,0.9984711698532988,0.0
In,78,49,0.9989105938342207,0.0
In,79,49,0.9991603527012367,0.0
In,80,49,0.9993891866224893,0.0
In,81,49,0.9997100420459355,0.0
In,82,49,0.9997200391963416,0.0
In,83,49,0.9998000199986667,0.0
In,84,49,0.9998350136117513,0.0
In,85,49,0.9998600097995427,0.0
In,86,49,0.9998990051003283,0.0
In,87,49,0.9999150036123976,0.0
In,88,49,0.9999350021124542,0.0
Sn,50,50,0.9988206959262421,0.0
Sn,51,50,0.9983014441815146,0.0
Sn,52,50,0.9962072108633482,0.0
Sn,53,50,0.9930244429332351,0.0
Sn,54,50,0.9794148279480585,0.0
Sn,55,50,0.9678288647004981,0.0
Sn,56,50,0.8913661439068313,0.0
Sn,57,50,0.8402968976584314,0.0
Sn,58,50,0.539021403076357,0.0
Sn,59,50,0.33756405300340836,0.0
Sn,60,50,3.201743966737728e-07,0.0
Sn,61,50,0.12027193199185891,0.0
Sn,62,50,0.0,0.97
Sn,63,50,0.0,0.0
Sn,64,50,0.0,0.66
Sn,65,50,0.0,0.34
Sn,66,50,0.0,14.54
Sn,67,50,0.0,7.68
Sn,68,50,0.0,24.22
Sn,69,50,0.0,8.59
Sn,70,50,0.0,32.58
Sn,71,50,5.49126692645335e-43,0.0
